uniprotid,status,has_both,xray_count,em_count,xray_pdbs,em_pdbs
Q9UHN1,OK,True,9,17,"2G4C, 3IKL, 3IKM, 4ZTU, 4ZTZ, 5C51, 5C52, 5C53, 8UDK","8D33, 8D37, 8D3R, 8D42, 8G5I, 8G5J, 8G5K, 8G5L, 8G5M, 8G5N"
P54098,OK,True,7,18,"3IKM, 4ZTU, 4ZTZ, 5C51, 5C52, 5C53, 8UDK","8D33, 8D37, 8D3R, 8D42, 8G5I, 8G5J, 8G5K, 8G5L, 8G5M, 8G5N"
P02766,OK,True,401,24,"1BM7, 1BMZ, 1BZ8, 1BZD, 1BZE, 1DVQ, 1DVS, 1DVT, 1DVU, 1DVX","6SDZ, 7OB4, 8ADE, 8E7D, 8E7E, 8E7H, 8E7I, 8E7J, 8G9R, 8GBR"
P46595,OK,True,1,29,4II2,"9B55, 9B56, 9B57, 9B58, 9B59, 9B5A, 9B5B, 9B5C, 9B5D, 9B5E"
C0JJ97,OK,True,1,6,3BBZ,"8IZL, 8IZM, 8X01, 8YXM, 8YXO, 8YXR"
P26010,OK,True,3,1,"2BRQ, 3V4P, 3V4V",8ZJF
P0CH07,OK,True,4,29,"4II2, 4II3, 6O82, 6O83","9B55, 9B56, 9B57, 9B58, 9B59, 9B5A, 9B5B, 9B5C, 9B5D, 9B5E"
A0A2I9DAN1,OK,True,2,1,"8QVC, 8QVD",8UMC
O94609,OK,True,6,22,"4II2, 4II3, 5KNL, 5UM6, 6O82, 6O83","9B5C, 9B5D, 9B5E, 9B5F, 9B5G, 9B5H, 9B5I, 9B5J, 9B5K, 9B5L"
P03819,OK,True,3,3,"3EYW, 3L9W, 3L9X","8BXG, 8BY2, 9EMB"
P30304,OK,True,1,1,1C25,8ROZ
P30274,OK,True,17,1,"1VIN, 2G9X, 3BHT, 3BHU, 3BHV, 3DDP, 3DDQ, 3DOG, 3MY5, 3TNW",8ROZ
P24941,OK,True,455,7,"1AQ1, 1B38, 1B39, 1BUH, 1CKP, 1DI8, 1DM2, 1E1V, 1E1X, 1E9H","7B5L, 7B5R, 8BYA, 8BZO, 8OR0, 8OR4, 8ROZ"
P78536,OK,True,23,4,"1BKC, 1ZXC, 2A8H, 2DDF, 2FV5, 2FV9, 2I47, 2OI0, 3B92, 3CKI","8SNL, 8SNN, 8SNO, 9E6K"
A0A2I9E2I0,OK,True,2,1,"8QVC, 8QVD",8UMC
P28223,OK,True,14,4,"6A93, 6A94, 6WGT, 6WH4, 7VOD, 7VOE, 7WC4, 7WC5, 7WC6, 7WC7","6WHA, 7RAN, 8UWL, 8V6U"
P10226,OK,True,1,4,1DML,"8OJ6, 8OJ7, 8OJA, 9ENP"
Q4DRD8,OK,True,1,7,7NRZ,"8GGD, 8GGH, 8GH2, 8GH3, 8GI0, 9FEE, 9FEF"
P04293,OK,True,1,8,7LUF,"8OJ6, 8OJ7, 8OJA, 8OJB, 8OJC, 8OJD, 9ENP, 9ENQ"
Q9YNA4,OK,True,3,13,"4CHD, 4CHE, 4CHF","8P0B, 8P0G, 8P0U, 8Z85, 8Z8J, 8Z8N, 8Z8X, 8Z90, 8Z97, 8Z98"
P27194,OK,True,2,13,"4CGX, 4CHC","8P0B, 8P0G, 8P0U, 8Z85, 8Z8J, 8Z8N, 8Z8X, 8Z90, 8Z97, 8Z98"
Q9GV45,OK,True,10,8,"5B0U, 5IBO, 7SNR, 7SNS, 7SNT, 7SNW, 7VSX, 8AQ6, 8AQH, 8AQI","8HCQ, 8HCX, 8HNK, 8HNL, 8HNM, 8JPN, 8K2X, 8WJX"
P23456,OK,True,1,14,5IZE,"8C4S, 8C4T, 8C4U, 8C4V, 8P1J, 8P1K, 8P1L, 8P1M, 8P1N, 8QE5"
P02730,OK,True,3,38,"1HYN, 4KY9, 4YZF","7TVZ, 7TW0, 7TW1, 7TW2, 7TW3, 7TW5, 7TW6, 7TY4, 7TY6, 7TY7"
P32238,OK,True,3,9,"7F8U, 7F8X, 7F8Y","7EZH, 7EZK, 7EZM, 7MBX, 7MBY, 7XOU, 7XOV, 9BKJ, 9BKK"
Q06602,OK,True,1,4,4E81,"8RPY, 8RPZ, 8RQ0, 8RQ2"
Q58HT7,OK,True,2,4,"4AM0, 7VMV","8WBB, 8WBC, 8WBD, 8WBE"
Q13772,OK,True,1,1,1T5Z,8QU9
Q9Y3Z3,OK,True,65,9,"3U1N, 4BZB, 4BZC, 4CC9, 4MZ7, 4Q7H, 4QFX, 4QFY, 4QFZ, 4QG0","7UJN, 8QXJ, 8QXK, 8QXL, 8QXM, 8QXN, 8QXO, 8TDV, 8TDW"
Q8IV08,OK,True,3,1,"8Q1K, 8Q1X, 8V5T",8S86
P12689,OK,True,22,2,"2AQ4, 3BJY, 3OSP, 4ID3, 5UMV, 5WM1, 5WM8, 5WMB, 5YRQ, 6X6Z","8TLQ, 8TLT"
C6KNH7,OK,True,2,3,"4KVN, 8UWA","8UT3, 8UT6, 8UT7"
Q1D9P3,OK,True,1,1,8VJN,8VJO
C7Z7K1,OK,True,2,18,"4WIS, 4WIT","6OY3, 6QM4, 6QM5, 6QM6, 6QM9, 6QMA, 6QMB, 8TOI, 8TOK, 8TOL"
P62314,OK,True,13,68,"1B34, 3CW1, 3PGW, 4F7U, 4PJO, 4V98, 4WZJ, 5XJL, 5XJQ, 5XJR","3JCR, 5MQF, 5O9Z, 5XJC, 5YZG, 5Z56, 5Z57, 5Z58, 6AH0, 6AHD"
P14678,OK,True,5,64,"1D3B, 3CW1, 3PGW, 4PJO, 4WZJ","3JCR, 5MQF, 5O9Z, 5XJC, 5YZG, 5Z56, 5Z57, 5Z58, 6AH0, 6FF7"
O35433,OK,True,3,58,"2NYJ, 2PNN, 3SUI","3J5P, 3J5Q, 3J5R, 3J9J, 5IRX, 5IRZ, 5IS0, 7L2H, 7L2I, 7L2J"
O75643,OK,True,25,54,"2Q0Z, 4F91, 4F92, 4F93, 4KIT, 5URJ, 5URK, 5URM, 6S8O, 6S8Q","3JCR, 5O9Z, 5XJC, 5YZG, 5Z56, 5Z57, 5Z58, 6AH0, 6AHD, 6FF7"
P44741,OK,True,14,4,"3M71, 3M72, 3M73, 3M74, 3M75, 3M76, 3M77, 3M78, 3M7B, 3M7C","8VI2, 8VI3, 8VI4, 8VI5"
Q9Y3B4,OK,True,3,29,"2F9D, 2F9J, 3LQV","5Z56, 5Z57, 5Z58, 6AH0, 6AHD, 6FF4, 6FF7, 6Y53, 6Y5Q, 7ABG"
Q32ZE1,OK,True,213,6,"5GJ4, 5GPI, 5GXJ, 5JPS, 5JRZ, 5K6K, 5RHG, 5RHH, 5RHI, 5RHJ","6WCZ, 8WN8, 8WNP, 8WNU, 8WO0, 8WO4"
P08579,OK,True,1,48,1A9N,"5MQF, 5O9Z, 5XJC, 5YZG, 5Z56, 5Z57, 5Z58, 6AH0, 6AHD, 6FF7"
P31224,OK,True,88,19,"1IWG, 1OY6, 1OY8, 1OY9, 1OYD, 1OYE, 1T9T, 1T9U, 1T9V, 1T9W","5NG5, 5O66, 5V5S, 6BAJ, 6CSX, 6SGR, 6SGS, 6SGT, 6SGU, 7B5P"
Q15393,OK,True,8,47,"5IFE, 6EN4, 7B0I, 7B91, 7B92, 7B9C, 7OMF, 7OPI","5O9Z, 5Z56, 5Z57, 5Z58, 5ZYA, 6AH0, 6AHD, 6FF4, 6FF7, 6QX9"
P62316,OK,True,13,66,"1B34, 3CW1, 3PGW, 4F7U, 4PJO, 4V98, 4WZJ, 5XJL, 5XJQ, 5XJR","3JCR, 5MQF, 5O9Z, 5XJC, 5YZG, 5Z56, 5Z57, 5Z58, 6AH0, 6AHD"
Q9BWJ5,OK,True,8,46,"5IFE, 6EN4, 7B0I, 7B91, 7B92, 7B9C, 7OMF, 7OPI","5O9Z, 5Z56, 5Z57, 5Z58, 5ZYA, 6AH0, 6FF4, 6FF7, 6QX9, 6Y50"
Q8NAV1,OK,True,3,11,"4RZ9, 4RZA, 5F5S","5O9Z, 6AHD, 7AAV, 7ABF, 7ABG, 7ABI, 8H6K, 8Q7N, 8QO9, 8QPE"
Q7RTV0,OK,True,9,45,"5IFE, 5SYB, 6EN4, 7B0I, 7B91, 7B92, 7B9C, 7OMF, 7OPI","5O9Z, 5Z56, 5Z57, 5Z58, 5ZYA, 6AH0, 6AHD, 6FF4, 6FF7, 6QX9"
O43290,OK,True,1,25,4PYU,"5O9Z, 6AHD, 6QW6, 6QX9, 8H6E, 8H6J, 8H6K, 8H6L, 8Q7N, 8QO9"
O75533,OK,True,15,46,"2F9D, 2F9J, 2PEH, 3LQV, 4OZ1, 5IFE, 6EN4, 6N3E, 7B0I, 7B91","5O9Z, 5Z56, 5Z57, 5Z58, 5ZYA, 6AH0, 6AHD, 6FF4, 6FF7, 6QX9"
