uniprotid,status,has_both,xray_count,em_count,xray_pdbs,em_pdbs
P62871,OK,True,29,41,"1A0R, 1B9X, 1B9Y, 1GG2, 1GOT, 1GP2, 1OMW, 1TBG, 1XHM, 2BCJ","6OY9, 6OYA, 6PCV, 6QNO, 7BZ2, 7D68, 7DHI, 7DHR, 7E14, 7JJO"
Q99436,OK,True,23,88,"4R3O, 4R67, 5LE5, 5LEX, 5LEY, 5LEZ, 5LF0, 5LF1, 5LF3, 5LF4","5A0Q, 5GJQ, 5GJR, 5L4G, 5LN3, 5M32, 5T0C, 5T0G, 5T0H, 5T0I"
P11836,OK,True,3,7,"2OSL, 3BKY, 3PP4","6VJA, 6Y90, 6Y92, 6Y97, 6Y9A, 8VGN, 8VGO"
P0A7Q6,OK,True,44,388,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2J28, 2RDO, 3BBX, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1, 3JBU"
P04626,OK,True,35,14,"1MFG, 1MFL, 1N8Z, 1QR1, 1S78, 2A91, 3BE1, 3H3B, 3MZW, 3N85","6OGE, 7MN5, 7MN6, 7MN8, 8FFJ, 8HGO, 8HGP, 8PWH, 8Q6J, 8U4K"
P0A7N9,OK,True,45,396,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2J28, 2RDO, 3BBX, 3J5L, 3J5S, 3J7Z, 3J9Y, 3J9Z, 3JA1, 3JBU"
P03435,OK,True,6,10,"4GMS, 4O58, 6R0E, 8PJE, 8PJF, 8PJG","8INR, 8IOC, 8IOD, 8JRU, 8JRV, 8YH0, 8YH2, 8YH3, 8YH5, 8YH6"
P0A7M2,OK,True,42,398,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V50, 4V52, 4V53","3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1, 3JBU, 3JBV, 3JCD, 3JCE"
P0A7M9,OK,True,4,254,"4V4H, 4V4Q, 4V5B, 6BY1","2J28, 2RDO, 3BBX, 3J9Y, 3J9Z, 3JA1, 4V65, 4V66, 4V6K, 4V6L"
P60624,OK,True,45,446,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1ML5, 2J28, 2RDO, 2VRH, 3BBX, 3J45, 3J46, 3J5L, 3J7Z, 3J8G"
P0A7Q1,OK,True,45,405,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2J28, 2RDO, 3BBX, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1, 3JBU"
P0A7N4,OK,True,45,426,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2J28, 2RDO, 3BBX, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1, 3JBU"
P0A7P5,OK,True,45,472,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2J28, 2RDO, 3BBX, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1, 3JBU"
P61175,OK,True,45,461,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2J28, 2RDO, 3BBX, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1, 3JBU"
P0AG51,OK,True,45,432,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1ML5, 2J28, 2RDO, 3BBX, 3IY9, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z"
P0A7M6,OK,True,45,440,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1ML5, 2J28, 2RDO, 2VRH, 3BBX, 3IY9, 3J45, 3J46, 3J5L, 3J7Z"
P0ADY7,OK,True,45,412,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2J28, 2RDO, 3BBX, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1, 3JBU"
P0A7L8,OK,True,45,428,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2J28, 2RDO, 3BBX, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1, 3JBU"
P68919,OK,True,47,432,"1DFU, 4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V42, 4V4H","1ML5, 2J28, 2RDO, 3BBX, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1"
P0AG48,OK,True,45,447,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2J28, 2RDO, 3BBX, 3IY9, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1"
P0ADZ0,OK,True,45,440,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1ML5, 2J28, 2RDO, 2VRH, 3BBX, 3IY9, 3J45, 3J46, 3J5L, 3J7Z"
P02413,OK,True,45,471,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1ML5, 2J28, 2RDO, 3BBX, 3IY9, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z"
P0A7L3,OK,True,45,447,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2J28, 2RDO, 3BBX, 3IY9, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1"
P0ADY3,OK,True,45,434,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1ML5, 2J28, 2RDO, 3BBX, 3IY9, 3IZZ, 3J5L, 3J7Z, 3J8G, 3J9Y"
P0AG44,OK,True,45,429,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2J28, 2RDO, 3BBX, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1, 3JBU"
P0A7K6,OK,True,45,430,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2J28, 2RDO, 3BBX, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1, 3JBU"
P0C018,OK,True,45,411,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1ML5, 2J28, 2RDO, 3BBX, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1"
P60422,OK,True,45,459,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2J28, 2RDO, 3BBX, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1, 3JBU"
P0A7R1,OK,True,43,398,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2J28, 2RDO, 3BBX, 3IY9, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1"
P62399,OK,True,45,407,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1ML5, 2J28, 2RDO, 3BBX, 3J5L, 3J5S, 3J7Z, 3J8G, 3J9Y, 3J9Z"
P60438,OK,True,45,479,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1ML5, 2J28, 2RDO, 3BBX, 3IY9, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z"
P69924,OK,True,54,2,"1AV8, 1BIQ, 1JPR, 1JQC, 1MRR, 1MXR, 1PFR, 1PIM, 1PIU, 1PIY","6W4X, 9DB2"
P0AA10,OK,True,45,474,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1ML5, 2J28, 2RDO, 3BBX, 3IY9, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z"
P0AG55,OK,True,45,402,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","1EG0, 1ML5, 2J28, 2RDO, 3BBX, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z"
P60723,OK,True,45,485,"4U1U, 4U1V, 4U20, 4U24, 4U25, 4U26, 4U27, 4V4H, 4V4Q, 4V50","2J28, 2RDO, 3BBX, 3J5L, 3J7Z, 3J8G, 3J9Y, 3J9Z, 3JA1, 3JBU"
P00441,OK,True,133,5,"1AZV, 1FUN, 1HL4, 1HL5, 1MFM, 1N18, 1N19, 1OEZ, 1OZT, 1OZU","7VZF, 8IHU, 8IHV, 9JBO, 9JBP"
P34087,OK,True,60,56,"1NT9, 1PQV, 1WCM, 1Y14, 1Y1V, 1Y1W, 1Y1Y, 1Y77, 2B63, 2B8K","3J0K, 3J1N, 4V1N, 4V1O, 5FMF, 5FYW, 5FZ5, 5OQJ, 5OQM, 5SVA"
Q9UHB9,OK,True,5,4,"4P3E, 4P3F, 5M72, 5M73, 5WRV","7NFX, 7QWQ, 8QVW, 8QVX"
P00452,OK,True,31,2,"1R1R, 1RLR, 2R1R, 2X0X, 2XAK, 2XAP, 2XAV, 2XAW, 2XAX, 2XAY","6W4X, 9DB2"
O76094,OK,True,4,3,"5M72, 5M73, 5WRV, 5WRW","7NFX, 8QVW, 8QVX"
P20436,OK,True,144,113,"1I3Q, 1I50, 1I6H, 1K83, 1NIK, 1NT9, 1PQV, 1R5U, 1R9S, 1R9T","3J0K, 3J1N, 4V1M, 4V1N, 4V1O, 5FJ8, 5FJ9, 5FJA, 5FMF, 5FYW"
P20434,OK,True,145,113,"1DZF, 1I3Q, 1I50, 1I6H, 1K83, 1NIK, 1NT9, 1PQV, 1R5U, 1R9S","3J0K, 3J1N, 4V1M, 4V1N, 4V1O, 5FJ8, 5FJ9, 5FJA, 5FMF, 5FYW"
P20433,OK,True,60,56,"1NT9, 1PQV, 1WCM, 1Y14, 1Y1V, 1Y1W, 1Y1Y, 1Y77, 2B63, 2B8K","3J0K, 3J1N, 4V1N, 4V1O, 5FMF, 5FYW, 5FZ5, 5OQJ, 5OQM, 5SVA"
P40422,OK,True,144,112,"1I3Q, 1I50, 1I6H, 1K83, 1NIK, 1NT9, 1PQV, 1R5U, 1R9S, 1R9T","3J1N, 4V1M, 4V1N, 4V1O, 5FJ8, 5FJ9, 5FJA, 5FMF, 5FYW, 5FZ5"
P16370,OK,True,139,57,"1I3Q, 1I50, 1I6H, 1K83, 1NIK, 1NT9, 1PQV, 1R5U, 1R9S, 1R9T","3J0K, 3J1N, 4V1M, 4V1N, 4V1O, 5FMF, 5FYW, 5FZ5, 5OQJ, 5OQM"
P22139,OK,True,144,113,"1I3Q, 1I50, 1I6H, 1K83, 1NIK, 1NT9, 1PQV, 1R5U, 1R9S, 1R9T","3J0K, 3J1N, 4V1M, 4V1N, 4V1O, 5FJ8, 5FJ9, 5FJA, 5FMF, 5FYW"
P27999,OK,True,139,56,"1I3Q, 1I50, 1I6H, 1K83, 1NIK, 1NT9, 1PQV, 1R5U, 1R9S, 1R9T","3J0K, 3J1N, 4V1M, 4V1N, 4V1O, 5FMF, 5FYW, 5FZ5, 5OQJ, 5OQM"
A8EVM5,OK,True,59,6,"3RVY, 3RVZ, 3RW0, 4EKW, 4MS2, 4MTF, 4MTG, 4MTO, 4MVM, 4MVO","6N4Q, 6N4R, 6P6W, 7K48, 8VGL, 8VGM"
P20435,OK,True,146,115,"1I3Q, 1I50, 1I6H, 1K83, 1NIK, 1NT9, 1PQV, 1R5U, 1R9S, 1R9T","3J0K, 3J1N, 4V1M, 4V1N, 4V1O, 5FJ8, 5FJ9, 5FJA, 5FMF, 5FYW"
Q15661,OK,True,17,4,"1LTO, 2F9N, 2F9O, 2F9P, 2ZEB, 2ZEC, 4A6L, 4MPU, 4MPV, 4MPW","8VGH, 8VGI, 8VGJ, 8VGK"
A3DCU1,OK,True,2,18,"4RY2, 4S0F","6V9Z, 7T54, 7T55, 7T56, 7T57, 8VOW, 8VOX, 8VOZ, 8VP1, 8VP3"
P27692,OK,True,3,6,"2EXU, 4YTK, 4YTL","7NKX, 7NKY, 8JCH, 8K5P, 8RAM, 8RAP"
P08518,OK,True,139,59,"1I3Q, 1I50, 1I6H, 1K83, 1NIK, 1NT9, 1PQV, 1R5U, 1R9S, 1R9T","3J0K, 3J1N, 4V1M, 4V1N, 4V1O, 5FMF, 5FYW, 5FZ5, 5OQJ, 5OQM"
P01116,OK,True,341,14,"1D8D, 1D8E, 1KZO, 1KZP, 1N4P, 1N4Q, 1N4R, 1N4S, 3GFT, 4DSN","7KFZ, 7STF, 8DGS, 8DGT, 8G42, 8G47, 8G4F, 8G4H, 8QU8, 8UDR"
P32914,OK,True,1,4,2EXU,"7NKX, 7NKY, 8RAM, 8RAP"
Q00416,OK,True,5,4,"5MZN, 6I59, 6O3W, 6O3X, 6O3Y","8RAM, 8RAN, 8RAO, 8RAP"
P38902,OK,True,139,57,"1I3Q, 1I50, 1I6H, 1K83, 1NIK, 1NT9, 1PQV, 1R5U, 1R9S, 1R9T","3J0K, 3J1N, 4V1M, 4V1N, 4V1O, 5FMF, 5FYW, 5FZ5, 5OQJ, 5OQM"
P04050,OK,True,145,60,"1I3Q, 1I50, 1I6H, 1K83, 1NIK, 1NT9, 1PQV, 1R5U, 1R9S, 1R9T","3J0K, 3J1N, 4V1M, 4V1N, 4V1O, 5FMF, 5FYW, 5FZ5, 5OQJ, 5OQM"
O15123,OK,True,5,1,"1Z3S, 1Z3U, 2GY7, 4JZC, 4ZFG",8VGP
Q969F8,OK,True,1,5,7YQE,"8XGO, 8XGS, 8XGU, 8ZJD, 8ZJE"
