uniprotid,status,has_both,xray_count,em_count,xray_pdbs,em_pdbs
Q7L2Z9,OK,True,1,8,7PB8,"7PKN, 7QOO, 7R5S, 7R5V, 7XHN, 7XHO, 7YWX, 7YYH"
Q13352,OK,True,1,8,7PB8,"7PKN, 7QOO, 7R5S, 7R5V, 7XHN, 7XHO, 7YWX, 7YYH"
A8K2U0,OK,True,1,4,7Q1Y,"7Q5Z, 7Q60, 7Q61, 7Q62"
P36873,OK,True,9,2,"1IT6, 1JK7, 1U32, 2BCD, 2BDX, 4UT2, 4UT3, 5INB, 5J28","7SD0, 8B5R"
A8MT69,OK,True,9,4,"4DRA, 4DRB, 4E44, 4E45, 4NDY, 4NE1, 4NE3, 4NE5, 4NE6","7R5S, 7XHN, 7XHO, 7YWX"
Q9HAR2,OK,True,2,2,"5CMN, 8DJG","6VHH, 7SF7"
P13393,OK,True,9,46,"1NGM, 1NH2, 1RM1, 1TBP, 1YTB, 1YTF, 4B0A, 6E16, 6E24","4V1N, 4V1O, 5FMF, 5FYW, 5FZ5, 5OQJ, 5OQM, 5SVA, 6CNB, 6CNC"
I6NWZ0,OK,True,1,5,6LVV,"6LVB, 6LVC, 6LVD, 6LVE, 7W8J"
I6NT79,OK,True,1,5,6LVV,"6LVB, 6LVC, 6LVD, 6LVE, 7W8J"
G4SZ63,OK,True,1,1,6CXH,7S4L
Q9NY72,OK,True,1,2,4L1D,"7TJ8, 7TJ9"
Q8TEK3,OK,True,36,11,"1NW3, 3QOW, 3QOX, 3SR4, 3SX0, 3UWP, 4EK9, 4EKG, 4EKI, 4EQZ","6J99, 6JM9, 6JMA, 6NJ9, 6NN6, 6NOG, 6NQA, 6O96, 7BWD, 7XCR"
O60814,OK,True,8,60,"2CV5, 6KE9, 6L9H, 6LE9, 8Q36, 8Q3E, 8Q3M, 8Q3X","6T79, 6T7A, 6T7B, 6T7C, 6T7D, 6V92, 6Y5D, 7BWD, 7DBP, 7JZV"
A2RM80,OK,True,7,1,"7WJ9, 7WJA, 7WJB, 7WJC, 7WJD, 7WJE, 7WJF",7WLG
O60895,OK,True,5,4,"2XVT, 3AQE, 3AQF, 4RWF, 6V2E","6UUN, 7TYH, 7TYX, 7TYY"
P32325,OK,True,6,4,"3OQ0, 3OQ4, 3QBZ, 5T2F, 5T2S, 6MF6","7P5Z, 7PT6, 7PT7, 7V3V"
P06243,OK,True,1,4,5T2S,"7P5Z, 7PT6, 7PT7, 7V3V"
P25090,OK,True,1,10,6LW5,"6OMM, 7T6S, 7T6U, 7T6V, 7WVV, 7WVW, 7WVX, 7WVY, 8Y62, 8Y63"
G4SZ62,OK,True,1,1,6CXH,7S4L
G4SZ64,OK,True,1,1,6CXH,7S4L
