uniprotid,status,has_both,xray_count,em_count,xray_pdbs,em_pdbs
Q00942,OK,True,6,9,"8JA1, 8JA2, 8XRF, 8XRG, 8XRH, 8XRI","8J87, 8J88, 8J89, 8J8A, 8J8B, 8J8C, 8J9V, 8J9W, 8J9X"
P20366,OK,True,1,8,4HOM,"7P00, 7P02, 7RMG, 7RMH, 7VDM, 7XWO, 8JBH, 8U26"
P43681,OK,True,1,10,5KXI,"6CNJ, 6CNK, 6UR8, 6USF, 8SSZ, 8ST0, 8ST1, 8ST2, 8ST3, 8ST4"
Q64444,OK,True,2,1,"2ZNC, 3ZNC",8JIF
Q8U3D2,OK,True,3,1,"1U04, 1Z25, 1Z26",8JPX
Q6JC40,OK,True,1,21,3UX1,"7MT0, 7MTG, 7MTP, 7MTW, 7MTZ, 7MUA, 7RK8, 7UD4, 7WJW, 7WJX"
Q10316,OK,True,1,5,3DWL,"6W17, 6W18, 8E9B, 8UXW, 8UXX"
P68139,OK,True,6,47,"1MDU, 7W4Z, 7W50, 7W51, 7W52, 7YNE","5YU8, 6D8C, 6DJM, 6DJN, 6DJO, 6M5G, 6UPV, 6UPW, 6X5Z, 7BT7"
Q9Y7J4,OK,True,1,5,3DWL,"6W17, 6W18, 8E9B, 8UXW, 8UXX"
P78774,OK,True,1,5,3DWL,"6W17, 6W18, 8E9B, 8UXW, 8UXX"
E0W1I1,OK,True,2,7,"6EQI, 7T3X","7T4K, 7T4L, 7T4M, 7T4N, 8UYF, 8UYH, 8UYI"
P20839,OK,True,1,17,1JCN,"7RER, 7RES, 7RFE, 7RFF, 7RFG, 7RFH, 7RFI, 7RGD, 7RGI, 7RGL"
Q92352,OK,True,1,5,3DWL,"6W17, 6W18, 8E9B, 8UXW, 8UXX"
O14241,OK,True,1,5,3DWL,"6W17, 6W18, 8E9B, 8UXW, 8UXX"
P32390,OK,True,1,5,3DWL,"6W17, 6W18, 8E9B, 8UXW, 8UXX"
P48960,OK,True,2,6,"2BOU, 7DO4","7YDH, 7YDJ, 7YDM, 7YDP, 8IKJ, 8IKL"
P08754,OK,True,7,14,"2IHB, 2ODE, 2V4Z, 4G5O, 4G5R, 4G5S, 8OY1","7E9H, 7KH0, 7RA3, 7RGP, 7T10, 7T11, 7X6I, 8GVX, 8JD6, 8K9L"
Q8JSZ3,OK,True,7,5,"6VKF, 7A59, 7A5A, 7L7R, 8VVK, 8VVL, 9AVF","7FGF, 8JKD, 8JLW, 8JLX, 8VWW"
A0A075WKW4,OK,True,3,2,"8OK9, 8OLD, 8OLJ","8PVV, 8QG0"
P24643,OK,True,1,2,1JHN,"8RJC, 8RJD"
O28951,OK,True,9,2,"1W9H, 1YTU, 2BGG, 2W42, 6T5T, 6TUO, 6XU0, 6XUP, 8OK9","8PVV, 8QG0"
P02699,OK,True,52,14,"1F88, 1GZM, 1HZX, 1L9H, 1U19, 2G87, 2HPY, 2I35, 2I36, 2I37","6OFJ, 6OY9, 6OYA, 6QNO, 7MT8, 7MT9, 7MTA, 7MTB, 8P12, 8P13"
P04839,OK,True,1,5,3A1F,"7U8G, 8GZ3, 8KEI, 8WEJ, 8X2L"
P13498,OK,True,1,5,7YXW,"7U8G, 8GZ3, 8KEI, 8WEJ, 8X2L"
P0CL52,OK,True,3,2,"1Q5Z, 2FM8, 2FM9","8UEE, 8VFM"
P07677,OK,True,1,24,1SKY,"7L1Q, 7L1R, 7L1S, 7XKH, 7XKO, 7XKP, 7XKQ, 7XKR, 8HH1, 8HH2"
Q12432,OK,True,4,26,"3E9F, 3E9G, 8I3F, 8I3G","7YI0, 7YI1, 7YI2, 7YI3, 7YI4, 7YI5, 8HXX, 8HXY, 8HXZ, 8HY0"
P19878,OK,True,4,1,"1E96, 1HH8, 1OEY, 1WM5",8WEJ
P63000,OK,True,52,13,"1E96, 1FOE, 1G4U, 1HE1, 1HH4, 1I4D, 1I4L, 1I4T, 1MH1, 1RYF","6TGC, 7DPA, 7SJ4, 7USD, 7USE, 8Q0N, 8WEJ, 8ZJ2, 8ZJI, 8ZJJ"
P14598,OK,True,7,1,"1KQ6, 1NG2, 1O7K, 1OV3, 1UEC, 1W70, 7YXW",8WEJ
A0A1I7NFD7,OK,True,6,15,"8U7B, 8Z8Y, 8Z92, 8Z96, 9L9W, 9L9X","8IFK, 8IFL, 8IFM, 8ISY, 8ISZ, 8IT0, 8IT1, 8J84, 8J8H, 8J9G"
P02302,OK,True,5,11,"1AOI, 1M18, 1M19, 1M1A, 6YN1","6FQ8, 6FTX, 6NZO, 6PX1, 6PX3, 7M1X, 8DU4, 8ETV, 8EU2, 8TOF"
Q04779,OK,True,1,24,8I3F,"7YI0, 7YI2, 7YI3, 7YI4, 7YI5, 8HXX, 8HXY, 8HY0, 8IHM, 8IHN"
