uniprotid,status,has_both,xray_count,em_count,xray_pdbs,em_pdbs
Q06323,OK,True,1,5,1AVO,"7DR6, 7DRW, 7NAO, 7NAP, 8CXB"
P32241,OK,True,14,3,"1OF2, 1OGT, 3B3I, 3B6S, 3DTX, 3HCV, 5DEF, 5DEG, 5IB1, 5IB2","6VN7, 8E3Y, 8E3Z"
P05062,OK,True,3,1,"1QO5, 1XDL, 1XDM",8D44
Q93088,OK,True,3,1,"1LT7, 1LT8, 4M3P",8D45
Q16555,OK,True,14,1,"2GSE, 2VM8, 5LXX, 5MKV, 5MLE, 5X1A, 5X1C, 5X1D, 5YZ5, 5YZA",8DNM
O95786,OK,True,23,16,"2QFB, 2QFD, 2YKG, 3LRN, 3LRR, 3NCU, 3OG8, 3ZD6, 3ZD7, 4AY2","7JL1, 7JL3, 7TNX, 7TNY, 7TNZ, 7TO0, 7TO1, 7TO2, 8DVR, 8DVS"
Q9XJP3,OK,True,4,2,"2VBE, 2VBK, 2VBM, 4URR","7SG7, 7UKJ"
Q13324,OK,True,3,3,"3N93, 3N95, 3N96","6PB1, 7TRY, 7TS0"
Q80TS3,OK,True,7,4,"4RMK, 4RML, 4YEB, 5AFB, 5FTT, 5FTU, 6JBU","7WY5, 7WY8, 7WYB, 7X10"
Q5T6F0,OK,True,1,4,3I7P,"8AJM, 8AJN, 8AJO, 8T9A"
P53011,OK,True,6,4,"3EWE, 3F3F, 3F3G, 3F3P, 4XMM, 6X08","7N84, 7N9F, 8ADL, 8TIE"
O75208,OK,True,3,2,"4RHP, 6AWL, 6DEW","7SSP, 7SSS"
Q9UGM5,OK,True,1,1,6SAZ,7UAI
Q9UK17,OK,True,2,4,"1S1G, 2NZ0","7W3Y, 7W6N, 7W6S, 7W6T"
Q04491,OK,True,10,9,"2PM6, 2PM7, 2PM9, 3IKO, 3JRO, 3JRP, 3MZK, 3MZL, 4XMM, 4XMN","4BZJ, 4BZK, 6ZG5, 6ZG6, 6ZL0, 7N84, 7N9F, 8ADL, 8TIE"
Q9KH42,OK,True,8,6,"2WN4, 2WN5, 2WN6, 2WN7, 2WN8, 6X6V, 6X6W, 6X6X","6V1S, 7VNJ, 7VNN, 7YVQ, 7YVS, 9BBF"
P98073,OK,True,2,1,"4DGJ, 6ZOV",7WQX
P0A7I4,OK,True,4,12,"2H5E, 4V85, 4V89, 4V8O","2O0F, 6GWT, 6GXM, 6GXN, 6GXO, 6GXP, 7M5D, 8FZD, 8FZF, 8FZG"
P57772,OK,True,3,1,"5IZK, 5IZL, 5IZM",7ZJW
A8DS70,OK,True,2,13,"8DCM, 8DCN","6O2M, 6O2N, 6O2O, 6OKR, 6OKS, 6OKT, 6OKU, 6V1S, 7VNJ, 7VNN"
P9WH29,OK,True,1,10,6JMK,"5V93, 7KGB, 7MSC, 7MSH, 7MSM, 7MSZ, 7MT2, 7MT3, 7MT7, 7SFR"
P00330,OK,True,2,2,"4W6Z, 5ENV","7KCB, 7NTM"
P29082,OK,True,10,1,"2CB2, 2YAV, 2YAW, 2YAX, 6QJC, 6QKA, 6QKM, 6QMV, 6QNE, 6QO0",7X9W
Q8TAF3,OK,True,11,5,"5CVL, 5CVN, 5CVO, 5K1A, 5K1B, 5K1C, 5L8E, 5L8W, 6JLQ, 7AY0","7AY1, 8A9J, 8A9K, 9EBS, 9HNW"
A0A1U9IRU2,OK,True,2,2,"8GOT, 8GPH","6ADM, 8CXP"
P0A401,OK,True,12,5,"1C51, 1JB0, 2PPS, 3PCQ, 4FE1, 5ZF0, 6PFY, 6PGK, 7BW2, 7M75","6LU1, 6TRA, 6TRC, 6TRD, 7FIX"
P0A407,OK,True,12,5,"1C51, 1JB0, 2PPS, 3PCQ, 4FE1, 5ZF0, 6PFY, 6PGK, 7BW2, 7M75","6LU1, 6TRA, 6TRC, 6TRD, 7FIX"
P0A405,OK,True,12,5,"1C51, 1JB0, 2PPS, 3PCQ, 4FE1, 5ZF0, 6PFY, 6PGK, 7BW2, 7M75","6LU1, 6TRA, 6TRC, 6TRD, 7FIX"
P0A415,OK,True,12,5,"1C51, 1JB0, 2PPS, 3PCQ, 4FE1, 5ZF0, 6PFY, 6PGK, 7BW2, 7M75","6LU1, 6TRA, 6TRC, 6TRD, 7FIX"
P0A423,OK,True,12,5,"1C51, 1JB0, 2PPS, 3PCQ, 4FE1, 5ZF0, 6PFY, 6PGK, 7BW2, 7M75","6LU1, 6TRA, 6TRC, 6TRD, 7FIX"
