uniprotid,status,has_both,xray_count,em_count,xray_pdbs,em_pdbs
Q14432,OK,True,4,5,"7KWE, 7L27, 7L28, 7L29","7EG0, 7EG1, 7EG4, 7LRC, 7LRD"
P73954,OK,True,12,2,"5O3P, 5O3Q, 5O3R, 5O3S, 6WUE, 7EGL, 7OBJ, 7R2Y, 7R2Z, 7R30","7CYF, 7EGK"
Q8DG60,OK,True,1,1,2Y6X,7NHP
Q8DLJ8,OK,True,1,4,3ZPN,"7DXA, 7DXH, 7NHP, 7NHQ"
P9WNE5,OK,True,2,2,"3QD8, 3UNO","7O6E, 8AEY"
Q9BRS2,OK,True,3,7,"4OTP, 6V0N, 7BOC","6G5I, 6ZV6, 6ZXD, 6ZXE, 6ZXF, 6ZXG, 6ZXH"
L0N7N1,OK,True,1,20,4OZQ,"6WWE, 6WWF, 6WWG, 6WWH, 6WWI, 6WWJ, 6WWK, 6WWL, 6WWM, 6WWN"
Q15542,OK,True,2,29,"2NXP, 6F3T","6MZC, 6MZD, 6MZL, 6MZM, 7EDX, 7EG7, 7EG8, 7EG9, 7EGA, 7EGB"
P49848,OK,True,1,31,6F3T,"5FUR, 6MZC, 6MZD, 6MZL, 6MZM, 7EDX, 7EG7, 7EG8, 7EG9, 7EGA"
P29391,OK,True,3,3,"1H96, 1LB3, 6Z3D","6ZH5, 6ZLG, 6ZLQ"
P19447,OK,True,1,42,4ERN,"5IVW, 5IY6, 5IY7, 5IY8, 5IY9, 5OF4, 6NMI, 6O9L, 6O9M, 6RO4"
A0A6P1C618,OK,True,1,2,6LV0,"6LVF, 7DUW"
Q6MX01,OK,True,2,2,"7KUF, 7KUG","7KIF, 7KIM"
P9WJG3,OK,True,4,10,"4ILU, 4KBM, 4KMC, 4MFR","6EDT, 6EE8, 6EEC, 6VVX, 6VVY, 6VVZ, 6VW0, 7KIF, 7KIM, 7KIN"
P9WHJ5,OK,True,1,15,4X8K,"6BZO, 6C04, 6C05, 6C06, 6EDT, 6EE8, 6EEC, 6M7J, 6VVX, 6VVY"
P9WGI1,OK,True,21,17,"4X8K, 5UH5, 5UH6, 5UH8, 5UH9, 5UHA, 5UHB, 5UHC, 5UHD, 5UHE","6BZO, 6C04, 6C05, 6C06, 6EDT, 6EE8, 6EEC, 6FBV, 6M7J, 6VVX"
P38054,OK,True,11,4,"3K07, 3K0I, 3KSO, 3KSS, 3NE5, 3T51, 3T53, 3T56, 4DNR, 4DNT","7KF5, 7KF6, 7KF7, 7KF8"
P11393,OK,True,3,10,"3V57, 3V58, 8B4N","6KGX, 7EZX, 7LIX, 7LIY, 7LIZ, 7LJ0, 7Y1A, 7Y4L, 7Y5E, 7Y7A"
P07374,OK,True,4,1,"3LA4, 4GOA, 4GY7, 4H9M",7KNS
