uniprotid,status,has_both,xray_count,em_count,xray_pdbs,em_pdbs
A0A8H6BVY8,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6F0G8,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6BVN2,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6F332,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6F171,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A1D8PK40,OK,True,8,7,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ, 8Q5I"
A0A8H6BZJ3,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A1D8PM41,OK,True,8,7,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ, 8Q5I"
A0A1D8PF45,OK,True,8,7,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ, 8Q5I"
A0A8H6C4U1,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6F6A1,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
Q9P843,OK,True,8,2,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ, 8OH6, 8OI5, 8OJ3","8OGJ, 8Q5I"
A0A8H6F1M1,OK,True,5,1,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
O94008,OK,True,8,2,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ, 8OH6, 8OI5, 8OJ3","8OGJ, 8Q5I"
A0A1D8PP14,OK,True,8,7,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ, 8Q5I"
A0A8H6BW57,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6C395,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6F6B7,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6C387,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
P47834,OK,True,8,2,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ, 8OH6, 8OI5, 8OJ3","8OGJ, 8Q5I"
A0A8H6BZ90,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6F1X2,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A8H6F0S0,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
A0A1D8PG16,OK,True,8,7,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ, 8Q5I"
Q96W55,OK,True,8,2,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ, 8OH6, 8OI5, 8OJ3","8OGJ, 8Q5I"
A0A1D8PL68,OK,True,8,7,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ, 8OH6, 8OI5, 8OJ3","7PZY, 7Q08, 7Q0F, 7Q0P, 7Q0R, 8OGJ, 8Q5I"
P9WER7,OK,True,8,5,"8C3A, 8CQ7, 8CQW, 8CRE, 8OEQ, 8OH6, 8OI5, 8OJ3","7PZY, 7Q0F, 7Q0P, 8OGJ, 8Q5I"
A0A8H6F0V4,OK,True,4,1,"8CQ7, 8CQW, 8CRE, 8OEQ",8Q5I
