uniprotid,status,has_both,xray_count,em_count,xray_pdbs,em_pdbs
Q15758,OK,True,4,19,"5LLM, 5LLU, 5LM4, 5MJU","6GCT, 6MP6, 6MPB, 6RVX, 6RVY, 7BCQ, 7BCS, 7BCT, 8OUD, 8OUH"
P43351,OK,True,5,6,"1H2I, 1KN0, 5JRB, 5XRZ, 5XS0","8BJM, 8H1P, 8RIL, 8RJ3, 8RJW, 8TKQ"
Q13042,OK,True,1,18,3HYM,"4UI9, 5A31, 5G04, 5G05, 5KHR, 5KHU, 5L9T, 5L9U, 5LCW, 6Q6G"
P69905,OK,True,309,17,"1A00, 1A01, 1A0U, 1A0Z, 1A3N, 1A3O, 1A9W, 1ABW, 1ABY, 1AJ9","5NI1, 6NBC, 6NBD, 7PCF, 7PCH, 7PCQ, 7VDE, 7XGY, 8WJ0, 8WJ1"
Q9UJX6,OK,True,2,18,"4YII, 6NXK","4UI9, 5A31, 5G04, 5G05, 5KHR, 5KHU, 5L9T, 5L9U, 5LCW, 6Q6G"
P68871,OK,True,302,17,"1A00, 1A01, 1A0U, 1A0Z, 1A3N, 1A3O, 1ABW, 1ABY, 1AJ9, 1B86","5NI1, 6NBC, 6NBD, 7PCF, 7PCH, 7PCQ, 7VDE, 7XGY, 8WJ0, 8WJ1"
Q9NYG5,OK,True,2,18,"4R2Y, 5JG6","4UI9, 5A31, 5G04, 5G05, 5KHR, 5KHU, 5L9T, 5L9U, 5LCW, 6Q6G"
P30260,OK,True,4,19,"3T1N, 4RG6, 4RG7, 4RG9","4UI9, 5A31, 5G04, 5G05, 5KHR, 5KHU, 5L9T, 5L9U, 5LCW, 6Q6G"
Q8NHZ8,OK,True,1,18,3HYM,"4UI9, 5A31, 5G04, 5G05, 5KHR, 5KHU, 5L9T, 5L9U, 5LCW, 6Q6G"
Q9UJX5,OK,True,1,18,5BPW,"4UI9, 5A31, 5G04, 5G05, 5KHR, 5KHU, 5L9T, 5L9U, 5LCW, 6Q6G"
Q9H1A4,OK,True,1,18,5LGG,"4UI9, 5A31, 5G04, 5G05, 5KHR, 5KHU, 5L9T, 5L9U, 5LCW, 6Q6G"
P34369,OK,True,2,2,"2P87, 2P8R","8RO0, 8RO1"
Q9UJX3,OK,True,1,18,3FFL,"4UI9, 5A31, 5G04, 5G05, 5KHR, 5KHU, 5L9T, 5L9U, 5LCW, 6Q6G"
Q96DE5,OK,True,2,18,"4RG6, 4RG9","4UI9, 5A31, 5G04, 5G05, 5KHR, 5KHU, 5L9T, 5L9U, 5LCW, 6Q6G"
Q9UM13,OK,True,1,18,1JHJ,"4UI9, 5A31, 5G04, 5G05, 5KHR, 5KHU, 5L9T, 5L9U, 5LCW, 6Q6G"
C9DRU9,OK,True,9,13,"4FW9, 4FWD, 4FWG, 4FWH, 4FWV, 7EUX, 7EUY, 7EV4, 7EV6","8K8V, 8K8W, 8K8X, 8K8Y, 8K8Z, 8K90, 8K91, 8K92, 8K93, 8K94"
P68431,OK,True,278,178,"1O9S, 1Q3L, 2B2T, 2B2U, 2B2V, 2B2W, 2C1J, 2C1N, 2CO0, 2CV5","6HTS, 6L49, 6L4A, 6M4D, 6M4G, 6M4H, 6R8Y, 6R8Z, 6R90, 6R91"
P06899,OK,True,90,145,"3A6N, 3AFA, 3AN2, 3AV1, 3AV2, 3AYW, 3AZE, 3AZF, 3AZG, 3AZH","6A5L, 6A5O, 6A5P, 6A5R, 6A5T, 6A5U, 6BUZ, 6E0C, 6E0P, 6HTS"
P04908,OK,True,98,202,"2CV5, 3A6N, 3AFA, 3AN2, 3AV1, 3AV2, 3AYW, 3AZE, 3AZF, 3AZG","6A5L, 6A5O, 6A5P, 6A5R, 6A5T, 6A5U, 6BUZ, 6E0C, 6E0P, 6HTS"
P55317,OK,True,1,4,7VOX,"8VFY, 8VFZ, 8VG1, 8VG2"
P62805,OK,True,190,309,"1ZKK, 2BQZ, 2CV5, 2IG0, 2QQS, 2RJE, 3A6N, 3AFA, 3AN2, 3AV1","6A5L, 6A5O, 6A5P, 6A5R, 6A5T, 6A5U, 6BUZ, 6C0W, 6E0C, 6E0P"
P06179,OK,True,2,5,"1IO1, 6CH3","1UCU, 3A5X, 5YUD, 8FML, 9IWQ"
Q76NL8,OK,True,12,4,"3S5H, 3S5I, 3S5K, 3S5M, 7DI7, 7DIA, 7DIJ, 7VPE, 8HO4, 8HO5","8WYT, 8WYU, 8WYX, 8WYY"
P47871,OK,True,7,13,"2A83, 3CZF, 4ERS, 4L6R, 4LF3, 5EE7, 5XEZ","6LMK, 6LML, 6WHC, 6WPW, 7V35, 8FU6, 8JIQ, 8JIT, 8JIU, 8JRU"
P0A7B5,OK,True,3,2,"2J5T, 2J5V, 2W21","8ZPJ, 8ZRI"
P01558,OK,True,19,8,"2QUO, 2XH6, 2YHJ, 3AM2, 3X29, 3ZIW, 3ZIX, 4P5H, 5B2G, 6AKE","7TDM, 7TDN, 8U4V, 8U5B, 9BEI, 9CMH, 9CMI, 9IHC"
O14493,OK,True,2,6,"5B2G, 7KP4","7TDM, 7TDN, 8U4V, 8U5B, 9CMH, 9CMI"
Q9R1P4,OK,True,4,2,"3UNB, 3UNE, 3UNF, 3UNH","8YPK, 8YVP"
Q9Z2U0,OK,True,4,2,"3UNB, 3UNE, 3UNF, 3UNH","8YPK, 8YVP"
Q9R1P1,OK,True,4,2,"3UNB, 3UNE, 3UNF, 3UNH","8YPK, 8YVP"
P70195,OK,True,2,2,"3UNB, 3UNE","8YPK, 8YVP"
O70435,OK,True,4,2,"3UNB, 3UNE, 3UNF, 3UNH","8YPK, 8YVP"
O55234,OK,True,2,2,"3UNB, 3UNE","8YPK, 8YVP"
O09061,OK,True,12,2,"3UNB, 3UNE, 3UNF, 3UNH, 5L65, 5L66, 5L67, 5L68, 5L69, 5L6A","8YPK, 8YVP"
Q9R1P3,OK,True,4,2,"3UNB, 3UNE, 3UNF, 3UNH","8YPK, 8YVP"
Q9QUM9,OK,True,4,2,"3UNB, 3UNE, 3UNF, 3UNH","8YPK, 8YVP"
P49722,OK,True,4,2,"3UNB, 3UNE, 3UNF, 3UNH","8YPK, 8YVP"
P99026,OK,True,4,2,"3UNB, 3UNE, 3UNF, 3UNH","8YPK, 8YVP"
